Location,Continent,Country,Season,Category,Name,IDP,Event_Code,Running 1,1000m SkiErg,Running 2,50m Sled Push,Running 3,50m Sled Pull,Running 4,80m Burpee Broad Jump,Running 5,1000m Row,Running 6,200m Farmers Carry,Running 7,100m Sandbag Lunges,Running 8,Wall Balls,Roxzone Time,Run Total,Nationality,Age_Group,Overall_Time,Overall_Time_Sec
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Teran Acevedo, Sergio Antonio",LR3MS4JI47C8BC,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Marroquin, Diego",LR3MS4JI47CB5B,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Madrigal Romero, Carlos Sebastian",LR3MS4JI47C0F5,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Smith, Antoine",LR3MS4JI47C393,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Hernández Romero, Emmanuel",LR3MS4JI47C8DE,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Ortega Vallejo, Leonardo Adrian",LR3MS4JI47C0F4,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Orth, Eli",LR3MS4JI47C38E,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Arenas, Aaron",LR3MS4JI47CD02,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Snyder, Logan",LR3MS4JI47BDE4,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Flores Prado, Rodrigo",LR3MS4JI47D0E3,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Dugan, Andrew",LR3MS4JI47CB56,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Navarrete Jimenez, Jorge Alberto",LR3MS4JI47CB59,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Castrillon, Felipe",LR3MS4JI47CA65,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Martínez, Santiago",LR3MS4JI47C381,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Contreras, Jorge",LR3MS4JI47C37D,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Lorenzo, Alfredo",LR3MS4JI47D0C5,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Quezada García, Roberto Yael",LR3MS4JI47C8BE,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Perez Ramos, Eduardo",LR3MS4JI47D0CD,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Hernandez, Jonathan",LR3MS4JI47C8BD,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Coronado, Julio",LR3MS4JI47C8B7,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Castro Arcos, Mauricio",LR3MS4JI47C0DC,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Olsen, Joshua",LR3MS4JI47C8CD,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Mendez, Daniel",LR3MS4JI47CB5D,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Muñiz, Carlos",LR3MS4JI47D0CC,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
2026 CANCUN,NORTH AMERICA,MX,8,PRO MEN,"Ramirez, Rodrigo",LR3MS4JI47C51A,HPRO_CUN26_OVERALL,,,,,,,,,,,,,,,,,,,–,–,,
